,Passengers,Distance (miles),Carrier Code,Airline,Origin Airport,Origin City Name,Origin Latitude (Deg.),Origin Longitude (Deg.),Destination Airport,Destination City Name,Destination Latitude (Deg.),Destination Longitude (Deg.),Month,Estimated Aircraft Capacity,SFC (L/100km per Pax),No of Flights Per Month,Climb-Descent Penalty (mi),Fuel Consumed Per Flight (Liters),Total Fuel Per Route (Gal),Fuel Cost Per Gal,Fuel Cost,Origin January,Origin February,Origin March,Origin April,Origin May,Origin June,Origin July,Origin August,Origin September,Origin October,Origin November,Origin December,Destination January,Destination February,Destination March,Destination April,Destination May,Destination June,Destination July,Destination August,Destination September,Destination October,Destination November,Destination December
7869,121,1927,AA,American Airlines,SLC,Salt Lake City,40.75,-111.8833,PHL,Philadelphia,39.9528,-75.1636,11,88,3.97,2,0,15656.30658,8271.915644,2.937909935,24302.14315,26.4,30.8,37.1,45.2,54.3,63.3,71.8,69.8,60.4,48.8,36.5,28.1,31.0,32.2,41.0,51.2,61.9,70.6,75.5,73.5,66.7,55.6,44.3,34.3
7870,105,1927,AA,American Airlines,PHL,Philadelphia,39.9528,-75.1636,SLC,Salt Lake City,40.75,-111.8833,4,88,3.97,2,0,15656.30658,8271.915644,3.267300941,27026.83777,31.0,32.2,41.0,51.2,61.9,70.6,75.5,73.5,66.7,55.6,44.3,34.3,26.4,30.8,37.1,45.2,54.3,63.3,71.8,69.8,60.4,48.8,36.5,28.1
7871,134,1927,AA,American Airlines,SLC,Salt Lake City,40.75,-111.8833,PHL,Philadelphia,39.9528,-75.1636,4,88,3.97,2,0,15656.30658,8271.915644,3.267300941,27026.83777,26.4,30.8,37.1,45.2,54.3,63.3,71.8,69.8,60.4,48.8,36.5,28.1,31.0,32.2,41.0,51.2,61.9,70.6,75.5,73.5,66.7,55.6,44.3,34.3
7872,177,1933,AA,American Airlines,IAD,"Washington, D.C.",38.91838806,-77.03912065,TUS,"Tucson, Arizona",32.2217,-110.9264,4,88,3.97,3,0,15693.199,12437.1113,3.267300941,40635.78544,33.7,35.2,44.1,53.8,63.6,71.8,76.2,74.3,67.9,56.7,45.7,36.3,44.3,46.9,50.8,57.3,64.7,74.1,76.6,74.2,71.1,62.0,51.6,45.2
7873,177,1933,AA,American Airlines,TUS,"Tucson, Arizona",32.2217,-110.9264,IAD,"Washington, D.C.",38.91838806,-77.03912065,4,88,3.97,3,0,15693.199,12437.1113,3.267300941,40635.78544,44.3,46.9,50.8,57.3,64.7,74.1,76.6,74.2,71.1,62.0,51.6,45.2,33.7,35.2,44.1,53.8,63.6,71.8,76.2,74.3,67.9,56.7,45.7,36.3
7874,16698,1947,AA,American Airlines,ATL,Atlanta,33.7569,-84.3903,LAX,Los Angeles,34.0522,-118.2437,12,189,2.38,89,0,19221.76421,451928.8187,3.034597233,1371421.943,41.5,44.2,51.5,59.8,68.4,75.6,78.4,77.5,72.1,61.1,50.6,42.8,47.8,49.5,52.1,56.1,61.3,67.9,74.2,74.0,69.9,62.4,54.5,48.8
7875,15086,1947,AA,American Airlines,LAX,Los Angeles,34.0522,-118.2437,ATL,Atlanta,33.7569,-84.3903,12,189,2.38,80,0,19221.76421,406228.1516,3.034597233,1232738.825,47.8,49.5,52.1,56.1,61.3,67.9,74.2,74.0,69.9,62.4,54.5,48.8,41.5,44.2,51.5,59.8,68.4,75.6,78.4,77.5,72.1,61.1,50.6,42.8
7876,13808,1947,AA,American Airlines,LAX,Los Angeles,34.0522,-118.2437,ATL,Atlanta,33.7569,-84.3903,6,189,2.38,74,0,19221.76421,375761.0403,3.250093981,1221258.695,47.8,49.5,52.1,56.1,61.3,67.9,74.2,74.0,69.9,62.4,54.5,48.8,41.5,44.2,51.5,59.8,68.4,75.6,78.4,77.5,72.1,61.1,50.6,42.8
7877,13378,1947,AA,American Airlines,ATL,Atlanta,33.7569,-84.3903,LAX,Los Angeles,34.0522,-118.2437,10,189,2.38,71,0,19221.76421,360527.4846,3.101298216,1118103.245,41.5,44.2,51.5,59.8,68.4,75.6,78.4,77.5,72.1,61.1,50.6,42.8,47.8,49.5,52.1,56.1,61.3,67.9,74.2,74.0,69.9,62.4,54.5,48.8
7878,13394,1947,AA,American Airlines,LAX,Los Angeles,34.0522,-118.2437,ATL,Atlanta,33.7569,-84.3903,10,189,2.38,71,0,19221.76421,360527.4846,3.101298216,1118103.245,47.8,49.5,52.1,56.1,61.3,67.9,74.2,74.0,69.9,62.4,54.5,48.8,41.5,44.2,51.5,59.8,68.4,75.6,78.4,77.5,72.1,61.1,50.6,42.8
7879,13159,1947,AA,American Airlines,ATL,Atlanta,33.7569,-84.3903,LAX,Los Angeles,34.0522,-118.2437,6,189,2.38,70,0,19221.76421,355449.6327,3.250093981,1155244.712,41.5,44.2,51.5,59.8,68.4,75.6,78.4,77.5,72.1,61.1,50.6,42.8,47.8,49.5,52.1,56.1,61.3,67.9,74.2,74.0,69.9,62.4,54.5,48.8
7880,13159,1947,AA,American Airlines,ATL,Atlanta,33.7569,-84.3903,LAX,Los Angeles,34.0522,-118.2437,5,189,2.38,70,0,19221.76421,355449.6327,3.374379942,1199422.111,41.5,44.2,51.5,59.8,68.4,75.6,78.4,77.5,72.1,61.1,50.6,42.8,47.8,49.5,52.1,56.1,61.3,67.9,74.2,74.0,69.9,62.4,54.5,48.8
7881,12786,1947,AA,American Airlines,LAX,Los Angeles,34.0522,-118.2437,ATL,Atlanta,33.7569,-84.3903,11,189,2.38,68,0,19221.76421,345293.9289,2.937909935,1014442.464,47.8,49.5,52.1,56.1,61.3,67.9,74.2,74.0,69.9,62.4,54.5,48.8,41.5,44.2,51.5,59.8,68.4,75.6,78.4,77.5,72.1,61.1,50.6,42.8
7882,12611,1947,AA,American Airlines,ATL,Atlanta,33.7569,-84.3903,LAX,Los Angeles,34.0522,-118.2437,7,189,2.38,67,0,19221.76421,340216.077,3.279008751,1115571.494,41.5,44.2,51.5,59.8,68.4,75.6,78.4,77.5,72.1,61.1,50.6,42.8,47.8,49.5,52.1,56.1,61.3,67.9,74.2,74.0,69.9,62.4,54.5,48.8
7883,12324,1947,AA,American Airlines,ATL,Atlanta,33.7569,-84.3903,LAX,Los Angeles,34.0522,-118.2437,11,189,2.38,66,0,19221.76421,335138.2251,2.937909935,984605.9211,41.5,44.2,51.5,59.8,68.4,75.6,78.4,77.5,72.1,61.1,50.6,42.8,47.8,49.5,52.1,56.1,61.3,67.9,74.2,74.0,69.9,62.4,54.5,48.8
7884,12370,1947,AA,American Airlines,LAX,Los Angeles,34.0522,-118.2437,ATL,Atlanta,33.7569,-84.3903,7,189,2.38,66,0,19221.76421,335138.2251,3.279008751,1098921.173,47.8,49.5,52.1,56.1,61.3,67.9,74.2,74.0,69.9,62.4,54.5,48.8,41.5,44.2,51.5,59.8,68.4,75.6,78.4,77.5,72.1,61.1,50.6,42.8
7885,12045,1947,AA,American Airlines,LAX,Los Angeles,34.0522,-118.2437,ATL,Atlanta,33.7569,-84.3903,1,189,2.38,64,0,19221.76421,324982.5213,2.896251081,941230.9786,47.8,49.5,52.1,56.1,61.3,67.9,74.2,74.0,69.9,62.4,54.5,48.8,41.5,44.2,51.5,59.8,68.4,75.6,78.4,77.5,72.1,61.1,50.6,42.8
7886,11898,1947,AA,American Airlines,ATL,Atlanta,33.7569,-84.3903,LAX,Los Angeles,34.0522,-118.2437,1,189,2.38,63,0,19221.76421,319904.6694,2.896251081,926524.2446,41.5,44.2,51.5,59.8,68.4,75.6,78.4,77.5,72.1,61.1,50.6,42.8,47.8,49.5,52.1,56.1,61.3,67.9,74.2,74.0,69.9,62.4,54.5,48.8
7887,11902,1947,AA,American Airlines,ATL,Atlanta,33.7569,-84.3903,LAX,Los Angeles,34.0522,-118.2437,3,189,2.38,63,0,19221.76421,319904.6694,3.073563462,983247.3032,41.5,44.2,51.5,59.8,68.4,75.6,78.4,77.5,72.1,61.1,50.6,42.8,47.8,49.5,52.1,56.1,61.3,67.9,74.2,74.0,69.9,62.4,54.5,48.8
7888,11666,1947,AA,American Airlines,ATL,Atlanta,33.7569,-84.3903,LAX,Los Angeles,34.0522,-118.2437,2,189,2.38,62,0,19221.76421,314826.8175,2.950891428,929019.7571,41.5,44.2,51.5,59.8,68.4,75.6,78.4,77.5,72.1,61.1,50.6,42.8,47.8,49.5,52.1,56.1,61.3,67.9,74.2,74.0,69.9,62.4,54.5,48.8
7889,11693,1947,AA,American Airlines,LAX,Los Angeles,34.0522,-118.2437,ATL,Atlanta,33.7569,-84.3903,2,189,2.38,62,0,19221.76421,314826.8175,2.950891428,929019.7571,47.8,49.5,52.1,56.1,61.3,67.9,74.2,74.0,69.9,62.4,54.5,48.8,41.5,44.2,51.5,59.8,68.4,75.6,78.4,77.5,72.1,61.1,50.6,42.8
7890,11679,1947,AA,American Airlines,LAX,Los Angeles,34.0522,-118.2437,ATL,Atlanta,33.7569,-84.3903,3,189,2.38,62,0,19221.76421,314826.8175,3.073563462,967640.2032,47.8,49.5,52.1,56.1,61.3,67.9,74.2,74.0,69.9,62.4,54.5,48.8,41.5,44.2,51.5,59.8,68.4,75.6,78.4,77.5,72.1,61.1,50.6,42.8
7891,11695,1947,AA,American Airlines,LAX,Los Angeles,34.0522,-118.2437,ATL,Atlanta,33.7569,-84.3903,9,189,2.38,62,0,19221.76421,314826.8175,3.195526481,1006037.432,47.8,49.5,52.1,56.1,61.3,67.9,74.2,74.0,69.9,62.4,54.5,48.8,41.5,44.2,51.5,59.8,68.4,75.6,78.4,77.5,72.1,61.1,50.6,42.8
7892,11657,1947,AA,American Airlines,LAX,Los Angeles,34.0522,-118.2437,ATL,Atlanta,33.7569,-84.3903,5,189,2.38,62,0,19221.76421,314826.8175,3.374379942,1062345.298,47.8,49.5,52.1,56.1,61.3,67.9,74.2,74.0,69.9,62.4,54.5,48.8,41.5,44.2,51.5,59.8,68.4,75.6,78.4,77.5,72.1,61.1,50.6,42.8
7893,11405,1947,AA,American Airlines,ATL,Atlanta,33.7569,-84.3903,LAX,Los Angeles,34.0522,-118.2437,9,189,2.38,61,0,19221.76421,309748.9656,3.195526481,989811.0221,41.5,44.2,51.5,59.8,68.4,75.6,78.4,77.5,72.1,61.1,50.6,42.8,47.8,49.5,52.1,56.1,61.3,67.9,74.2,74.0,69.9,62.4,54.5,48.8
7894,10775,1947,AA,American Airlines,ATL,Atlanta,33.7569,-84.3903,LAX,Los Angeles,34.0522,-118.2437,8,189,2.38,58,0,19221.76421,294515.4099,3.181130314,936891.8985,41.5,44.2,51.5,59.8,68.4,75.6,78.4,77.5,72.1,61.1,50.6,42.8,47.8,49.5,52.1,56.1,61.3,67.9,74.2,74.0,69.9,62.4,54.5,48.8
7895,10723,1947,AA,American Airlines,LAX,Los Angeles,34.0522,-118.2437,ATL,Atlanta,33.7569,-84.3903,8,189,2.38,57,0,19221.76421,289437.558,3.181130314,920738.5899,47.8,49.5,52.1,56.1,61.3,67.9,74.2,74.0,69.9,62.4,54.5,48.8,41.5,44.2,51.5,59.8,68.4,75.6,78.4,77.5,72.1,61.1,50.6,42.8
7896,9355,1947,AA,American Airlines,LAX,Los Angeles,34.0522,-118.2437,ATL,Atlanta,33.7569,-84.3903,4,189,2.38,50,0,19221.76421,253892.5948,3.267300941,829543.5138,47.8,49.5,52.1,56.1,61.3,67.9,74.2,74.0,69.9,62.4,54.5,48.8,41.5,44.2,51.5,59.8,68.4,75.6,78.4,77.5,72.1,61.1,50.6,42.8
7897,9038,1947,AA,American Airlines,ATL,Atlanta,33.7569,-84.3903,LAX,Los Angeles,34.0522,-118.2437,4,189,2.38,48,0,19221.76421,243736.891,3.267300941,796361.7732,41.5,44.2,51.5,59.8,68.4,75.6,78.4,77.5,72.1,61.1,50.6,42.8,47.8,49.5,52.1,56.1,61.3,67.9,74.2,74.0,69.9,62.4,54.5,48.8
7898,189,1947,AA,American Airlines,LAX,Los Angeles,34.0522,-118.2437,ATL,Atlanta,33.7569,-84.3903,1,88,3.97,3,0,15779.2813,12505.3329,2.896251081,36218.58393,47.8,49.5,52.1,56.1,61.3,67.9,74.2,74.0,69.9,62.4,54.5,48.8,41.5,44.2,51.5,59.8,68.4,75.6,78.4,77.5,72.1,61.1,50.6,42.8
7899,184,1947,AA,American Airlines,ATL,Atlanta,33.7569,-84.3903,LAX,Los Angeles,34.0522,-118.2437,2,88,3.97,3,0,15779.2813,12505.3329,2.950891428,36901.87965,41.5,44.2,51.5,59.8,68.4,75.6,78.4,77.5,72.1,61.1,50.6,42.8,47.8,49.5,52.1,56.1,61.3,67.9,74.2,74.0,69.9,62.4,54.5,48.8
7900,171,1956,AA,American Airlines,PHX,"Phoenix, Arizona",33.4483,-112.0739,IAD,"Washington, D.C.",38.91838806,-77.03912065,10,88,3.97,2,0,15834.61992,8366.126429,3.101298216,25945.85297,50.8,54.7,59.1,66.3,74.5,83.7,89.4,87.7,82.3,70.9,59.0,51.6,33.7,35.2,44.1,53.8,63.6,71.8,76.2,74.3,67.9,56.7,45.7,36.3
